user_id;sex;age;university;graduation_year
14040;Жен;31;ДВГТУ;N/A
14042;Муж;53;МАТИ;1990
14043;Муж;17;МГУ;2001
14044;Жен;30;МГУПБ;2008
14045;Жен;34;РАНХиГС;2005
14046;Жен;33;СПбГУ;2005
14047;Муж;29;МГУТУ;2010
14048;Жен;56;ДГУ;1984
14049;Муж;26;МГИУ;2012
14050;Муж;30;МГУКИ;2009
14051;Муж;33;МГУ;2005
14053;Муж;35;МГЮА;2003
14054;Муж;28;МПГУ;N/A
14057;Жен;39;МЭСИ;N/A
14058;Муж;36;МПСИ;2000
14063;Муж;28;ГУУ;N/A
14064;Муж;28;РГСУ;N/A
14065;Муж;25;НИЯУ МИФИ;2014
14066;Муж;26;РГУНГ им. Губкина;2013
14067;Жен;28;МГАВТ;2010
14069;Жен;28;МИЭМП;N/A
14072;Жен;40;МГТУ Станкин;N/A
14073;Жен;29;МЭСИ;2010
14074;Муж;34;МАБиУ;2007
14080;Жен;25;АГЗ МЧС России;N/A
14081;Жен;38;МГУС / РГУТиС;2002
14083;Жен;38;МГУПП;2000
14084;Муж;39;РАНХиГС при Президенте РФ;2008
14085;Муж;34;ТГТУ;N/A
14086;Муж;29;РМАТ;2007
14087;Муж;31;МГУЛ;2008
14089;Муж;30;ПИУ;2014
14090;Жен;31;МЭИ;2008
14091;Жен;32;НИТУ МИСиС;N/A
14092;Муж;32;МИИТ;2014
14093;Жен;36;МГЛУ;2006
14094;Муж;29;МГУЛ;2010
14096;Жен;31;МГОУ им. Черномырдина;N/A
14099;Муж;20;МГУ;2015
14100;Муж;30;МИЭТ;2006
14101;Муж;42;КГУ им. Некрасова;1999
14104;Муж;37;НИУ МЭИ;2014
14105;Муж;30;МФЮА;2011
14106;Жен;31;РГУНГ им. Губкина;2009
14107;Муж;30;РГСУ;2010
14108;Муж;36;МИЭТ;2002
14109;Муж;51;СВИ РВ;1987
14112;Муж;40;СВИ РВ;2000
14118;Муж;31;МГАУ им. Горячкина;2009
14121;Жен;36;МГСУ НИУ;2003
14122;Муж;28;МАТИ;2010
14123;Муж;51;МГУЛ;1997
14124;Муж;41;МГУ;N/A
14126;Жен;35;МАО;2009
14127;Жен;31;МГОУ;2008
14128;Муж;47;МИЭМП;N/A
14129;Жен;35;АМИ;N/A
14130;Муж;29;МФПА;2009
14132;Жен;42;Финансовый университет;1997
14135;Муж;30;МАТИ;2009
14141;Муж;32;МИЭМ;2006
14142;Муж;49;БГУ;1992
14143;Жен;41;МГУЛ;1998
14144;Муж;19;МГУ;N/A
14145;Муж;35;МГУ;2005
14148;Муж;30;МАТИ;2009
14149;Муж;39;МИЭМ НИУ ВШЭ;2000
14150;Муж;30;ОмГУ им. Достоевского;2007
14152;Муж;32;МГУПС-МИИТ;2007
14153;Муж;33;ГУЗ;2005
14154;Муж;27;СГА;N/A
14155;Муж;33;МГУТУ;2015
14156;Муж;37;МГИУ;2011
14160;Муж;34;КемГУ;2004
14161;Жен;31;МПГУ;2007
14162;Муж;33;МФПА;2007
14165;Муж;31;МАИ;N/A
14167;Муж;29;МГТУ Станкин;N/A
14168;Жен;29;МГТУ Станкин;N/A
14170;Жен;39;ГГАУ;N/A
14171;Муж;32;ВГАВТ;2006
14172;Муж;35;ВКА им. Можайского;2003
14173;Муж;30;Финансовый университет;N/A
14174;Муж;34;МГУП;2004
14175;Муж;42;МГУ;2010
14176;Муж;29;МГОУ;N/A
14177;Муж;32;МФПА;2010
14178;Муж;32;МАИ;2014
14179;Муж;46;МИИГАиК;1993
14180;Муж;26;АПИ при ИГиП РАН;2006
14181;Муж;29;"МГТУ ""МАМИ""";N/A
14182;Муж;26;РГУНГ им. Губкина;2011
14183;Жен;18;РАП;2009
14184;Муж;32;МАИ;2009
14185;Муж;31;ИНЭП;2007
14186;Муж;35;МИГКУ;N/A
14187;Муж;32;МГУКИ;2006
14189;Муж;29;ИГУПИТ;N/A
14190;Муж;17;АГПС;2013
14192;Муж;48;МИИТ;1992
14193;Жен;21;МГУПП;2014
14195;Жен;27;МГОУ;2012
14197;Муж;42;СПбГУКиТ;2001
14198;Муж;44;МГУ;1948
14199;Жен;34;РГУТиС;2009
14205;Муж;34;МИРЭА;2005
14206;Муж;28;МФПА;2010
14210;Муж;35;НИУ МЭИ;2004
14211;Муж;31;МИЭМ;2007
14213;Муж;30;ГУУ;2009
14214;Муж;42;ВГАФК;1995
14215;Жен;27;НГМА;2011
14216;Муж;39;МГСУ НИУ;2003
14219;Муж;35;МАДИ;2004
14221;Муж;37;МГУПБ;2003
14223;Муж;43;Университет машиностроения;N/A
14224;Муж;49;МЭИ;1992
14225;Муж;28;МГУЛ;2010
14228;Муж;40;Финансовый университет;1999
14230;Муж;33;МГУП;2005
14232;Жен;27;МФЮА;2013
14233;Муж;33;МГУПИ;2005
14234;Жен;36;МГЮА;2002
14236;Муж;35;МТУСИ;2004
14237;Муж;38;УРАО;2000
14238;Муж;28;РГГУ;2011
14239;Муж;33;РГСУ;2007
14240;Муж;31;МИРЭА;2007
14241;Муж;42;МАИ;1999
14242;Муж;34;АМИ;2005
14243;Муж;34;МГУПИ;2015
14245;Муж;36;МАДИ;2002
14246;Муж;49;ВГИК;2003
14247;Муж;44;ВГТУ;1994
14248;Муж;37;МГСУ-МИСИ;N/A
14249;Муж;41;МЭИ;1999
14251;Муж;36;ВГТУ;2003
14252;Муж;37;МГУ;2012
14253;Муж;36;МИРЭА;N/A
14254;Муж;36;РГУНГ им. Губкина;2003
14255;Жен;36;КГУ;2002
14258;Муж;28;МТУСИ;2012
14259;Муж;29;РГУНГ им. Губкина;2009
14260;Муж;42;МАДИ;2001
14261;Жен;45;МГУ;2006
14262;Муж;36;РУК;2001
14263;Муж;32;МИРЭА;2007
14265;Муж;43;РГУФКСМиТ;1994
14266;Муж;44;ВКА им. Можайского;1995
14269;Муж;35;МарГТУ;2004
14270;Муж;29;МТУСИ;N/A
14273;Муж;30;РГТЭУ;2008
14274;Муж;47;АТиСО;N/A
14275;Жен;46;МГПУ;N/A
14277;Муж;30;РГУНГ им. Губкина;2012
14278;Муж;51;НИЯУ МИФИ;1984
14279;Муж;35;СВИ РВ;2003
14280;Жен;28;НИУ МЭИ;N/A
14283;Муж;31;МГТУ им. Баумана;2010
14284;Муж;31;МГТУ им. Н.Э. Баумана;N/A
14285;Муж;31;МГАУ им. Горячкина;N/A
14286;Муж;55;МИРЭА;1990
14289;Муж;29;МАБиУ;2009
14291;Муж;38;СГА;N/A
14292;Муж;28;МФПА;2011
14293;Муж;16;МГУ;2012
14295;Муж;30;РГГУ;N/A
14296;Жен;32;МИСиС;2006
14298;Муж;43;РосНОУ;2003
14299;Муж;37;КГУ;1999
14300;Муж;34;МАИ;2005
14301;Муж;27;МФЮА;2011
14303;Муж;46;СГАП;2004
14305;Муж;37;МИЭТ;N/A
14306;Муж;28;МГУ;2010
14307;Муж;33;МАИ;2008
14309;Муж;33;МГОУ;2008
14310;Муж;20;МГУ;2012
14311;Муж;34;"МГТУ ""МАМИ""";2007
14315;Муж;33;МЭСИ;2005
14316;Муж;37;МГУЛ;2002
14317;Муж;42;МГАУ им. Горячкина;N/A
14318;Муж;29;МГУП им. И. Федорова;2008
14321;Муж;34;МФЮА;2013
14322;Муж;32;МИФИ;2007
14323;Муж;31;МГУИЭ;2007
14325;Жен;28;МГУ;1994
14327;Жен;37;ГУУ;N/A
14328;Жен;31;РАП;2007
14329;Жен;32;МЭФИ;2006
14330;Муж;27;МТУСИ;N/A
14332;Муж;32;МГУЛ;N/A
14336;Жен;38;РХТУ им. Менделеева;2001
14337;Муж;37;БГТУ им. Шухова;2001
14338;Муж;32;МГУС / РГУТиС;2007
14340;Муж;34;МИКХиС;2014
14341;Муж;32;МАДГТУ;2009
14343;Муж;35;МГТУГА;2005
14344;Муж;26;МГУ;N/A
14345;Муж;39;ПГУПС;N/A
14346;Муж;36;МГТУ Станкин;2003
14351;Муж;29;СГА;2009
14353;Муж;36;"МГТУ ""МАМИ""";2005
14355;Жен;29;МГИУ;2012
14356;Муж;27;МГТУ им. Н.Э. Баумана;2012
14357;Жен;33;Финансовый университет;2008
14359;Муж;34;СГА;2009
14360;Муж;33;МГСУ-МИСИ;2006
14361;Муж;37;СГА;2007
14363;Муж;26;РУДН;2011
14364;Жен;34;МПСИ;2007
14365;Муж;34;МГГУ;2004
14366;Муж;41;РГУПС;1997
14367;Муж;26;МФПА;2012
14368;Муж;33;ПИ;N/A
14370;Жен;32;МГОУ;2009
14371;Муж;26;МГУПП;2011
14373;Жен;28;РУК;2011
14376;Жен;33;МИИГАиК;2005
14377;Жен;44;АГУ;1991
14378;Муж;19;МАИ;N/A
14380;Муж;27;РМАТ;N/A
14381;Муж;28;РАП;N/A
14382;Муж;25;МИИГАиК;2014
14384;Муж;33;МИРЭА;2007
14385;Жен;37;МГУ;2001
14387;Муж;30;РХТУ им. Менделеева;2008
14389;Муж;31;МГУПС-МИИТ;2008
14390;Муж;33;МАИ;2006
14392;Муж;32;МГУПП;N/A
14393;Жен;32;Финансовый университет;N/A
14394;Муж;37;МАИ;2003
14396;Муж;25;АГПС МЧС России;2008
14397;Муж;29;РГТЭУ;2010
14400;Муж;25;ПИ;N/A
14403;Жен;28;МГУПИ;2010
14404;Муж;37;Университет машиностроения;N/A
14405;Жен;30;РГТЭУ;2012
14408;Муж;29;МГСУ-МИСИ;2009
14409;Муж;24;МГСУ-МИСИ;2013
14410;Муж;32;РосНОУ;2005
14411;Жен;29;МГУПИ;2009
14412;Муж;37;СГА;2004
14414;Муж;33;РОАТ МИИТ;2005
14415;Муж;44;МАТИ;1998
14417;Муж;26;АУ МВД РФ;N/A
14418;Муж;34;РГГУ;N/A
14419;Муж;33;МЭИ;2006
14420;Муж;30;ГУУ;2009
14424;Муж;34;ЭПИ;2004
14425;Жен;31;РГСУ;2007
14426;Муж;31;МГУПС-МИИТ;2009
14427;Муж;36;МГТУ им. Баумана;2003
14428;Муж;32;СВИ РВ;2006
14429;Муж;30;РГТЭУ;2009
14432;Муж;34;МИРЭА;2006
14435;Муж;33;МГУПС-МИИТ;2008
14436;Муж;36;МГТУ им. Н.Э. Баумана;2004
14438;Муж;33;МГТУ им. Н. Э. Баумана;2006
14440;Жен;24;АУ МВД РФ;2011
14443;Муж;23;МЭСИ;2015
14445;Муж;26;БелГУ;2013
14447;Муж;38;МИРЭА;2002
14448;Муж;32;МГУПИ;2006
14450;Муж;39;РЭА им. Г. В. Плеханова;2000
14452;Муж;38;МГУ;N/A
14453;Жен;36;МГПУ;2002
14454;Муж;37;КБГУ им. Бербекова;2001
14456;Жен;31;МЭИ;2009
14458;Муж;30;МТУСИ;2010
14459;Муж;28;РГСУ;2010
14461;Муж;32;МГТУГА;2007
14462;Муж;34;МАИ;2006
14463;Муж;30;РГУТиС;2012
14467;Муж;37;МИИГАиК;2006
14469;Муж;29;ГУУ;N/A
14471;Муж;34;МИЭМ;2006
14472;Муж;31;МАДИ;N/A
14473;Муж;30;РосНОУ;2009
14474;Муж;33;МГУДТ;2005
14475;Жен;30;РГСУ;2015
14476;Муж;29;МГУЛ;N/A
14477;Муж;34;МГУПИ;2007
14478;Муж;31;МГУ;2015
14479;Муж;28;РЭУ им. Г. В. Плеханова;2010
14480;Муж;33;МАИ;N/A
14482;Жен;30;МГУТУ;2008
14484;Жен;33;МЭСИ;2006
14485;Муж;38;КНИТУ-КАИ;2001
14486;Муж;37;МЭИ;2002
14487;Муж;37;НИУ СГУ им. Чернышевского;2001
14488;Муж;35;СФГА;2013
14490;Муж;30;МГУПИ;N/A
14491;Муж;37;РГУНГ им. Губкина;2001
14492;Муж;32;МГУПИ;2011
14493;Жен;34;РГГУ;2004
14494;Муж;35;МГТУ им. Н.Э. Баумана;N/A
14495;Жен;43;МПГУ;1995
14497;Жен;28;ПИУ;2012
14498;Жен;30;МФЮА;2009
14499;Муж;48;НИУ МЭИ;N/A
14500;Муж;41;СПбГЭТУ;N/A
14501;Муж;24;МГУ;2005
14502;Жен;33;РУК;2006
14504;Жен;27;МЭСИ;2011
14506;Муж;35;МИФИ;2004
14507;Жен;27;МГПУ;2011
14508;Муж;33;МИИГАиК;N/A
14509;Муж;32;МГУПИ;2003
14510;Жен;36;РГУФКСМиТ;2002
14512;Жен;35;ПГПУ им. Белинского;2007
14513;Жен;30;ГУЗ;2010
14515;Муж;30;РУДН;N/A
14518;Муж;27;НИУ МЭИ;2012
14522;Муж;37;РосЗИТЛП;2009
14523;Жен;34;РосНОУ;2007
14524;Жен;31;РХТУ им. Менделеева;2008
14525;Муж;31;МГУПП;2007
14526;Муж;32;МГТУ им. Баумана;2007
14528;Жен;35;МЭСИ;2003
14529;Муж;36;СамГТУ;2003
14530;Муж;33;МЭСИ;N/A
14531;Муж;31;СГА;2009
14532;Муж;30;РГСУ;N/A
14533;Муж;35;СамГУ;2014
14535;Жен;34;РГСУ;2005
14536;Муж;31;МИФИ;2008
14538;Муж;32;МФЮА;2014
14540;Муж;35;МИЭМ НИУ ВШЭ;2004
14543;Жен;32;"МГТУ ""МАМИ""";2005
14544;Муж;36;МИТХТ;2003
14545;Муж;40;МГТУ Станкин;1999
14546;Муж;33;РОАТ МИИТ;2009
14547;Муж;37;ВИТУ;2001
14548;Муж;43;ПИ;1998
14551;Муж;29;МПГУ;2012
14553;Муж;33;МГУПИ;2005
14554;Муж;29;МАБиУ;2013
14555;Муж;37;ТвГУ;2002
14556;Муж;43;МГУДТ;1995
14560;Жен;19;МГУ;2004
14561;Муж;31;УГТУ-УПИ;2007
14562;Жен;38;РУК;2001
14563;Жен;30;МИУ;2010
14565;Жен;30;РГСУ;2009
14569;Муж;37;МИПП;2010
14570;Жен;28;МГУС / РГУТиС;2010
14571;Муж;25;Финансовый университет;2013
14572;Муж;32;МГТУ им. Баумана;2008
14573;Муж;27;МГТУ Станкин;2012
14575;Жен;33;РМАТ;2006
14576;Муж;28;МАИ;N/A
14578;Муж;27;МГУ;N/A
14579;Муж;35;РЭУ им. Г. В. Плеханова;2003
14580;Муж;31;МГТУ им. Н.Э. Баумана;2009
14581;Муж;28;НИУ МЭИ;2012
14582;Муж;32;МГГУ;2007
14584;Муж;28;МГОУ;2009
14585;Муж;36;ТГТУ;2004
14586;Муж;33;МГУ;2005
14587;Муж;29;МГУ;2009
14589;Муж;26;МГУПИ;N/A
14590;Муж;33;МГОУ;2005
14591;Жен;25;ГУУ;2014
14592;Муж;30;МГАКХиС;2010
14594;Муж;32;МГУ;2006
14595;Муж;30;МГОУ;2014
14597;Муж;32;МГУ;N/A
14598;Муж;31;РосНОУ;2007
14599;Муж;36;МГУП;2004
14600;Муж;32;ТПУ;2012
14601;Муж;34;МПГУ;N/A
14602;Муж;27;ЭПИ;2013
14603;Муж;33;СевНТУ;2005
14604;Жен;36;ОмГУПС;2002
14605;Муж;33;ТПУ;2005
14609;Жен;26;СтГАУ;2013
14610;Муж;25;МГАКХиС;2014
14611;Муж;36;МГУПИ;2002
14612;Жен;29;МЭСИ;2010
14613;Муж;27;ИГУПИТ;2012
14614;Муж;31;МФТИ;2008
14615;Муж;30;УдГУ;2008
14617;Жен;35;СГСЭУ;2003
14618;Муж;26;МНЮИ;2012
14619;Жен;34;МГОУ;2006
14620;Муж;24;МГУ;2015
14625;Муж;28;МГТУ Станкин;2011
14626;Муж;36;МГТУ МИРЭА;N/A
14627;Муж;28;МГУПС-МИИТ;2010
14628;Муж;32;МИРЭА;N/A
14629;Муж;40;МПГУ;N/A
14630;Муж;32;РГСУ;2006
14631;Муж;40;НГТУ;1998
14632;Жен;35;МГОУ им. Черномырдина;2003
14634;Жен;38;МФЮА;2010
14635;Жен;29;МГУТУ;2009
14639;Муж;32;ПИУ;2002
14640;Жен;36;МИИГАиК;2002
14641;Муж;31;РГРТУ;2007
14643;Жен;30;ГУЗ;2008
14644;Жен;28;МГГУ;2012
14645;Муж;55;МГАКХиС;1988
14646;Муж;51;НИУ МЭИ;1993
14647;Жен;31;Финансовый университет;N/A
14648;Муж;30;МАИ;2007
14649;Муж;37;СВИ РВ;2002
14650;Муж;36;МГТУ им. Баумана;2003
14652;Муж;45;МИРЭА;N/A
14653;Муж;41;МГУ;1996
14654;Муж;34;МАТИ;2005
14659;Муж;28;МГУ;2011
14660;Муж;27;ИГУПИТ;2011
14661;Муж;37;МГУП;N/A
14663;Муж;33;РУДН;N/A
14664;Муж;35;МГСУ НИУ;2003
14666;Муж;29;ВГИК;2013
14667;Жен;43;ВлГУ им. А.Г. и Н.Г. Столетовых;2003
14669;Муж;32;РГГУ;2009
14671;Муж;33;МГУ;N/A
14674;Муж;31;МИУ;2007
14675;Муж;37;МНЮИ;2012
14677;Муж;34;МФЮА;2005
14678;Муж;27;МГТУ им. Н.Э. Баумана;N/A
14679;Жен;37;МПГУ;2001
14680;Муж;34;МИИГАиК;N/A
14681;Муж;35;СПбГАСУ;2004
14682;Муж;16;МГУ;1992
14683;Муж;34;АГПС;2004
14685;Муж;25;РГСУ;2013
14686;Муж;39;НГПУ;2002
14688;Жен;29;Финансовый университет;2014
14690;Муж;51;МГОУ;1993
14691;Муж;42;МГИМО;N/A
14693;Муж;27;РУДН;N/A
14694;Муж;29;Финансовый университет;2010
14696;Муж;36;МАИ;2006
14697;Муж;34;МГУПП;2004
14700;Муж;32;МФПА;2009
14705;Жен;24;Финансовый университет;2014
14706;Муж;31;МГУ;2009
14707;Муж;32;РосНОУ;N/A
14708;Муж;35;МГУПИ;2012
14709;Муж;29;РГУНГ им. Губкина;2010
14711;Муж;39;ПИ СФУ;N/A
14713;Муж;32;МГУПИ;2006
14716;Муж;32;МЭИ;2007
14717;Муж;28;МАДГТУ;2011
14719;Муж;33;МГМСУ;2003
14721;Муж;31;МГУС / РГУТиС;2007
14722;Муж;25;МГАФК;2014
14728;Муж;31;МФЮА;2009
14729;Муж;32;МИЭТ;2008
14730;Жен;30;РУДН;2010
14731;Муж;39;ТГТУ;1999
14732;Муж;34;МГУПИ;N/A
14733;Муж;39;МГТУ им. Косыгина;2000
14734;Муж;34;МИФИ;2005
14735;Муж;36;МГТУ им. Н.Э. Баумана;2004
14739;Муж;31;МГУЛ;2008
14740;Муж;34;РГТЭУ;N/A
14741;Муж;36;МГТУ Станкин;2003
14742;Муж;35;МИЭТ;2005
14743;Муж;31;МГСУ-МИСИ;2007
14744;Муж;38;МГСУ НИУ;2003
14746;Муж;34;МИИГАиК;2004
14748;Жен;36;МГУТУ им. К.Г. Разумовского;N/A
14749;Жен;31;РГУТиС;N/A
14750;Муж;52;МГТУ Станкин;1990
14751;Муж;35;МГУПБ;2007
14752;Муж;29;ПИУ;2013
14753;Муж;31;МГАУ им. Горячкина;N/A
14754;Муж;31;РГТЭУ;N/A
14755;Жен;38;МГУС / РГУТиС;2000
14756;Муж;26;ЭПИ;2012
14758;Муж;31;МГУДТ;2007
14759;Муж;36;МПГУ;2002
14761;Муж;60;МАИ;1982
14762;Муж;36;МГУПИ;2007
14763;Муж;39;МАДИ;N/A
14764;Муж;26;ГУУ;2013
14765;Муж;32;МосГУ;2007
14766;Жен;32;МГАВТ;2006
14767;Муж;32;СВИ РВ;2006
14768;Муж;41;МГОУ;2009
14769;Муж;33;МФЮА;2013
14771;Муж;32;РГГРУ;2006
14772;Муж;43;АМИ;2003
14774;Муж;33;МЭСИ;2005
14775;Муж;30;РГСУ;N/A
14776;Муж;31;МЭИ;2009
14777;Муж;35;МГУП;2008
14779;Муж;55;РГУФКСМиТ;1993
14780;Муж;34;МЭИ;2006
14782;Муж;31;РГАЗУ;N/A
14783;Муж;33;"МГТУ ""МАМИ""";2000
14786;Муж;34;МАДИ;2010
14787;Муж;32;МФПА;2010
14788;Муж;33;РГСУ;2005
14791;Муж;35;СГА;2003
14792;Муж;38;МГУДТ;2003
14793;Жен;34;МГУ;1999
14794;Муж;33;МАДИ;2005
14795;Муж;34;"МГТУ ""МАМИ""";2008
14797;Муж;36;МГПУ;2002
14798;Муж;30;МФПУ Синергия;2011
14799;Муж;58;МГУ;1992
14801;Муж;28;МИП;N/A
14803;Муж;33;РГАУ-МСХА им. Тимирязева;2007
14804;Муж;30;МГАФК;2008
14805;Муж;31;МПГУ;2009
14806;Муж;36;МГАУ им. Горячкина;N/A
14808;Муж;32;МГУПИ;2006
14809;Муж;37;РУДН;2011
14810;Муж;29;МИЭТ;2014
14812;Муж;34;РХТУ им. Менделеева;N/A
14814;Муж;30;МГУЛ;N/A
14816;Муж;31;МГУС / РГУТиС;2008
14819;Жен;33;МГУДТ;2006
14820;Муж;34;МГУС / РГУТиС;2011
14821;Муж;26;РУК;2012
14822;Муж;38;ГУЗ;2006
14823;Муж;32;МГУЛ;2006
14824;Муж;32;РГГРУ;2007
14825;Муж;33;МГТУ им. Баумана;2006
14828;Муж;37;МИРЭА;2002
14829;Муж;34;МГУПИ;2004
14830;Жен;32;МГУЛ;2007
14834;Муж;34;РГУНГ им. Губкина;2004
14836;Муж;29;"МГТУ ""МАМИ""";2009
14837;Жен;31;МЭИ;2008
14838;Муж;34;НИЯУ МИФИ;N/A
14839;Муж;34;АМИ;2014
14840;Муж;30;МГУС / РГУТиС;2011
14841;Муж;30;МГУПС-МИИТ;2008
14842;Муж;36;МГТУ им. Баумана;2003
14843;Муж;31;МГГУ;2014
14844;Муж;31;МГТУ им. Косыгина;2006
14845;Муж;29;МЭИ;2010
14850;Муж;51;МФТИ;1989
14854;Муж;25;МИСиС;2014
14855;Муж;56;МГСУ-МИСИ;1995
14856;Жен;27;РЭУ им. Г. В. Плеханова;2011
14857;Муж;58;СКГМИ;1980
14858;Муж;27;МЭФИ;N/A
14859;Жен;36;МГУП им. И. Федорова;2001
14861;Муж;33;РГГУ;N/A
14862;Муж;34;МАИ;2005
14863;Муж;32;ВлГУ им. А.Г. и Н.Г. Столетовых;2006
14864;Муж;39;АГПС;2002
14865;Муж;29;МарГТУ;N/A
14867;Муж;37;МПГУ;2004
14869;Муж;35;МИП;2003
14870;Муж;45;МГТУ МИРЭА;1998
14871;Муж;29;МГУТУ им. К.Г. Разумовского;N/A
14873;Муж;32;УлГУ;2006
14874;Жен;27;"МГТУ ""МАМИ""";2012
14875;Муж;30;"МГТУ ""МАМИ""";2008
14876;Жен;26;МФЮА;2013
14877;Муж;30;ПИУ;2010
14879;Муж;26;НИБ;N/A
14880;Жен;34;НИ МГУ им. Огарева;N/A
14881;Муж;25;ВолгГТУ;2015
14882;Муж;35;МИТХТ;N/A
14883;Жен;31;РГАУ-МСХА им. Тимирязева;2008
14884;Муж;31;МГУПИ;2009
14886;Муж;18;АМИ;1997
14887;Жен;30;МГУЛ;2010
14889;Жен;29;МГУС / РГУТиС;2009
14890;Муж;30;АУ МВД РФ;2008
14891;Муж;26;Финансовый университет;N/A
14892;Муж;27;СВИ РВ;2011
14894;Муж;37;ПГУ;2002
14895;Жен;22;МГУ;2015
14896;Жен;58;МФЮА;2007
14897;Муж;29;РУДН;2009
14900;Жен;32;МФЮА;2006
14902;Жен;58;КГУКИ;1977
14903;Муж;43;СПбГЭТУ;N/A
14904;Жен;32;РГТЭУ;2010
14905;Муж;26;Университет машиностроения;N/A
14906;Жен;31;РГТЭУ;2008
14907;Муж;30;РГАУ-МСХА им. Тимирязева;2008
14909;Муж;28;ПГУ;2010
14910;Муж;28;МГУ;2005
14913;Жен;44;РГСУ;N/A
14915;Муж;27;ВМИРЭ;2012
14916;Муж;27;МГОУ;2011
14919;Муж;27;СГА;2011
14920;Муж;31;РосНОУ;N/A
14921;Жен;33;МГУТУ;2009
14925;Муж;27;МФТИ;2011
14926;Жен;26;МГУ;N/A
14927;Муж;34;МИИТ;2003
14928;Муж;38;МГТУГА;N/A
14929;Муж;29;МИИТ;2010
14930;Муж;37;МГУКИ;2012
14931;Муж;27;ИГУПИТ;2011
14934;Муж;28;МИТХТ;2012
14936;Жен;31;МИЭП;2012
14937;Муж;28;ЭПИ;N/A
14938;Жен;31;РГСУ;2008
14939;Жен;35;МИЭМ НИУ ВШЭ;2005
14940;Жен;37;БГУ;2002
14941;Муж;25;АПУ;2003
