category;date_month;txn_count;payment;user_id
Сотовая связь;2016-11;2;350;5171
QVC;2016-11;4;3300;2985
Интернет магазины;2016-10;4;9100;2985
Сотовая связь;2016-06;10;500;2985
Сотовая связь;2016-07;9;800;2985
Сотовая связь;2016-08;4;700;2985
Сотовая связь;2016-09;7;500;2985
Сотовая связь;2016-10;7;1300;2985
Сотовая связь;2016-11;12;1000;2985
Сотовая связь;2016-12;2;150;2985
Букмекеры;2016-07;4;1900;2986
Букмекеры;2016-08;1;100;2986
Контент;2016-07;1;500;2986
Лотереи;2016-10;2;60;2986
Сотовая связь;2016-06;1;10;2986
Сотовая связь;2016-07;1;10;2986
Форекс;2016-07;1;500;2986
Электронные деньги;2016-07;1;500;2986
Интернет магазины;2016-06;4;1400;5157
Интернет магазины;2016-07;1;150;5157
Интернет магазины;2016-08;2;3000;5157
Интернет магазины;2016-09;3;350;5157
Интернет магазины;2016-10;1;250;5157
Интернет магазины;2016-11;1;250;5157
Информационные услуги;2016-08;1;300;5157
Информационные услуги;2016-09;3;1600;5157
Информационные услуги;2016-10;1;600;5157
Местная связь;2016-06;3;800;5157
Местная связь;2016-07;3;800;5157
Местная связь;2016-08;3;800;5157
Местная связь;2016-09;5;1100;5157
Местная связь;2016-10;5;1300;5157
Местная связь;2016-11;5;1400;5157
MLM;2016-09;1;10;2988
Интернет;2016-10;1;250;2988
Информационные услуги;2016-07;1;20;2988
Онлайн общение;2016-06;12;300;2988
Онлайн общение;2016-07;21;450;2988
Онлайн общение;2016-08;10;200;2988
Онлайн общение;2016-09;14;300;2988
Онлайн общение;2016-10;1;20;2988
Сотовая связь;2016-06;9;900;2988
Сотовая связь;2016-07;4;500;2988
Сотовая связь;2016-08;9;1300;2988
Сотовая связь;2016-09;9;1700;2988
Погашение кредитов;2016-06;1;600;958
Погашение кредитов;2016-08;2;2700;958
Погашение кредитов;2016-11;1;1400;958
Предоставление займов;2016-08;4;13700;958
Предоставление займов;2016-09;1;24900;958
Служебная;2016-08;1;10;958
Служебная;2016-09;1;20;958
Сотовая связь;2016-06;6;900;958
Сотовая связь;2016-07;1;150;958
Сотовая связь;2016-08;15;2300;958
Сотовая связь;2016-09;9;400;958
Телевидение;2016-09;1;1200;958
VPP;2016-09;1;7300;8323
VPP;2016-10;1;8600;8323
VPP;2016-11;1;9800;8323
Погашение кредитов;2016-06;1;3400;8323
Погашение кредитов;2016-07;1;3400;8323
Погашение кредитов;2016-08;3;17600;8323
Погашение кредитов;2016-09;1;2900;8323
Погашение кредитов;2016-10;1;2900;8323
Погашение кредитов;2016-11;1;3400;8323
Погашение кредитов;2016-12;1;1400;8323
Интернет;2016-08;1;500;3008
Интернет;2016-10;1;400;3008
Интернет;2016-11;2;2000;3008
Служебная;2016-08;1;10;3008
Служебная;2016-09;1;20;3008
Служебная;2016-10;1;30;3008
Служебная;2016-11;1;30;3008
Служебная;2016-12;1;30;3008
Интернет;2016-06;5;700;8324
Интернет;2016-07;8;900;8324
Интернет;2016-08;7;800;8324
Интернет;2016-09;9;1100;8324
Интернет;2016-10;6;900;8324
Интернет;2016-11;9;900;8324
Интернет;2016-12;1;100;8324
Служебная;2016-07;1;20;8324
Служебная;2016-08;1;20;8324
Служебная;2016-09;1;20;8324
Служебная;2016-10;1;30;8324
Служебная;2016-11;1;30;8324
Служебная;2016-12;1;30;8324
QVC;2016-06;1;100;1957
VPP;2016-11;1;150;1957
Информационные услуги;2016-07;1;250;1957
Информационные услуги;2016-08;1;300;1957
Информационные услуги;2016-09;2;600;1957
Онлайн игры;2016-06;3;150;1957
Онлайн игры;2016-08;1;40;1957
Онлайн общение;2016-07;2;70;1957
Онлайн общение;2016-08;1;20;1957
Онлайн общение;2016-10;1;20;1957
Предоставление займов;2016-06;2;3800;1957
Служебная;2016-07;1;10;1957
Служебная;2016-08;1;20;1957
Служебная;2016-09;1;10;1957
Служебная;2016-10;1;30;1957
Служебная;2016-11;1;30;1957
Сотовая связь;2016-06;2;500;1957
Сотовая связь;2016-07;4;600;1957
Сотовая связь;2016-08;2;600;1957
Сотовая связь;2016-09;3;700;1957
Сотовая связь;2016-10;1;500;1957
VPP;2016-10;1;1400;5170
Интернет магазины;2016-07;3;800;5170
Интернет магазины;2016-08;2;400;5170
Интернет магазины;2016-11;2;500;5170
Погашение кредитов;2016-07;1;2400;5170
Погашение кредитов;2016-08;1;2400;5170
Погашение кредитов;2016-09;1;2400;5170
Погашение кредитов;2016-10;1;2400;5170
Погашение кредитов;2016-11;1;2400;5170
Интернет;2016-06;1;1200;5203
Интернет;2016-07;1;1200;5203
Сотовая связь;2016-06;3;1500;5203
Сотовая связь;2016-07;3;1300;5203
Сотовая связь;2016-08;2;1100;5203
Сотовая связь;2016-09;1;800;5203
Сотовая связь;2016-10;3;700;5203
Сотовая связь;2016-11;2;600;5203
Телевидение;2016-06;1;700;5203
Телевидение;2016-07;1;700;5203
MCMS;2016-07;1;1000;5182
Букмекеры;2016-07;6;3500;5182
Букмекеры;2016-08;1;300;5182
Букмекеры;2016-09;13;5300;5182
Букмекеры;2016-10;9;4400;5182
Букмекеры;2016-11;3;350;5182
Букмекеры;2016-12;2;1500;5182
Сотовая связь;2016-07;1;100;5182
Сотовая связь;2016-09;1;500;5182
Электронные деньги;2016-06;3;300;5182
Электронные деньги;2016-07;3;1000;5182
Электронные деньги;2016-10;2;250;5182
Погашение кредитов;2016-07;1;2500;9398
Погашение кредитов;2016-08;1;2500;9398
Погашение кредитов;2016-10;1;2500;9398
Погашение кредитов;2016-11;1;2500;9398
MCMS;2016-12;1;4300;7229
VPP;2016-06;2;15000;7229
VPP;2016-07;4;3200;7229
VPP;2016-11;1;300;7229
Букмекеры;2016-06;1;700;7229
Букмекеры;2016-07;1;4600;7229
Погашение кредитов;2016-07;2;10000;7229
Погашение кредитов;2016-09;1;5000;7229
Погашение кредитов;2016-10;1;5000;7229
Погашение кредитов;2016-11;1;5000;7229
Погашение кредитов;2016-12;1;5000;7229
Предоставление займов;2016-11;1;6300;7229
Служебная;2016-07;1;20;7229
Служебная;2016-08;1;20;7229
Служебная;2016-09;1;20;7229
Служебная;2016-10;1;30;7229
Служебная;2016-11;1;30;7229
Служебная;2016-12;1;30;7229
MCMS;2016-06;3;6400;2976
MCMS;2016-07;2;8000;2976
Интернет магазины;2016-08;1;50;5172
Интернет магазины;2016-09;1;450;5172
Интернет магазины;2016-10;1;150;5172
Интернет магазины;2016-11;8;7900;5172
Онлайн игры;2016-11;1;40;5172
Онлайн игры;2016-06;1;100;5181
Онлайн игры;2016-07;1;100;5181
Онлайн игры;2016-08;1;100;5181
Онлайн игры;2016-09;2;100;5181
Онлайн игры;2016-11;2;200;5181
Сотовая связь;2016-06;8;900;5181
Сотовая связь;2016-07;8;1300;5181
Сотовая связь;2016-08;9;1200;5181
Сотовая связь;2016-09;12;1900;5181
Сотовая связь;2016-10;5;800;5181
Сотовая связь;2016-11;6;800;5181
MCMS;2016-09;2;4500;4066
MCMS;2016-10;2;5500;4066
MCMS;2016-11;1;2000;4066
Сотовая связь;2016-08;1;10;4066
Сотовая связь;2016-09;4;700;4066
Сотовая связь;2016-11;2;500;4066
Транспортные карты;2016-08;1;350;4066
Транспортные карты;2016-09;1;50;4066
QVP;2016-10;1;200;9042
QVP;2016-11;6;5400;9042
Букмекеры;2016-06;21;18400;9042
Букмекеры;2016-07;26;46300;9042
Букмекеры;2016-08;32;14800;9042
Букмекеры;2016-09;41;20200;9042
Букмекеры;2016-10;22;23600;9042
Букмекеры;2016-11;25;21800;9042
Букмекеры;2016-12;1;250;9042
Денежные переводы;2016-09;1;3000;9042
Интернет;2016-06;1;400;9042
Интернет;2016-08;4;250;9042
Интернет;2016-09;7;150;9042
Интернет;2016-10;1;250;9042
Интернет;2016-11;1;250;9042
Онлайн общение;2016-06;1;20;9042
Онлайн общение;2016-07;2;80;9042
Онлайн общение;2016-08;2;60;9042
Онлайн общение;2016-10;2;150;9042
Онлайн общение;2016-11;1;60;9042
Предоставление займов;2016-09;2;4500;9042
Предоставление займов;2016-10;1;2200;9042
Предоставление займов;2016-11;1;12700;9042
Сотовая связь;2016-06;8;600;9042
Сотовая связь;2016-07;8;200;9042
Сотовая связь;2016-08;13;250;9042
Сотовая связь;2016-09;26;1100;9042
Сотовая связь;2016-10;4;250;9042
Сотовая связь;2016-11;1;10;9042
QVC;2016-11;3;2000;9402
Интернет магазины;2016-08;19;13200;9402
Интернет магазины;2016-09;4;2600;9402
Интернет магазины;2016-10;6;1400;9402
Интернет магазины;2016-11;13;2100;9402
Информационные услуги;2016-10;1;100;9402
Онлайн игры;2016-06;1;1000;9402
Сотовая связь;2016-06;2;200;9402
Сотовая связь;2016-07;2;250;9402
Сотовая связь;2016-08;7;500;9402
Сотовая связь;2016-09;5;600;9402
Сотовая связь;2016-10;4;450;9402
Сотовая связь;2016-11;3;250;9402
MCMS;2016-08;1;3000;2997
MCMS;2016-11;1;1200;2997
Букмекеры;2016-06;6;800;2997
Букмекеры;2016-07;15;4400;2997
Букмекеры;2016-08;27;4900;2997
Букмекеры;2016-09;12;4000;2997
Букмекеры;2016-10;4;2500;2997
Букмекеры;2016-11;1;300;2997
Букмекеры;2016-12;1;100;2997
Сотовая связь;2016-07;2;100;2997
Сотовая связь;2016-08;2;150;2997
Сотовая связь;2016-09;1;150;2997
Сотовая связь;2016-11;2;350;2997
Сотовая связь;2016-12;1;350;2997
Форекс;2016-07;1;400;2997
QVC;2016-06;3;2500;8314
QVC;2016-07;2;31800;8314
QVC;2016-09;4;4300;8314
QVC;2016-10;1;300;8314
QVC;2016-11;1;300;8314
Госуслуги;2016-06;1;500;6255
Интернет магазины;2016-07;1;250;6255
Интернет магазины;2016-10;1;1900;6255
Информационные услуги;2016-06;1;300;6255
Контент;2016-08;4;1800;6255
Контент;2016-09;5;2400;6255
Контент;2016-10;1;250;6255
Контент;2016-11;1;300;6255
Онлайн игры;2016-07;1;800;6255
Онлайн игры;2016-09;1;40;6255
Сотовая связь;2016-08;1;50;6255
Электронные деньги;2016-06;7;2400;6255
Электронные деньги;2016-07;9;3800;6255
Электронные деньги;2016-08;1;150;6255
Букмекеры;2016-07;1;5000;8705
Предоставление займов;2016-06;1;2200;8705
VPP;2016-06;1;2100;4061
VPP;2016-08;1;7900;4061
VPP;2016-10;1;2500;4061
VPP;2016-11;3;8300;4061
Букмекеры;2016-06;7;3200;4061
Букмекеры;2016-07;2;800;4061
Букмекеры;2016-08;8;3300;4061
Букмекеры;2016-09;8;3700;4061
Букмекеры;2016-10;28;9900;4061
Букмекеры;2016-11;11;4400;4061
MCMS;2016-06;2;3300;962
Букмекеры;2016-06;7;4400;962
Букмекеры;2016-09;1;150;962
Букмекеры;2016-10;2;600;962
Лотереи;2016-08;1;100;962
Лотереи;2016-10;2;200;962
Онлайн игры;2016-07;1;100;962
QVC;2016-06;3;1100;965
QVC;2016-07;1;350;965
QVC;2016-08;3;3500;965
QVC;2016-09;3;1100;965
QVC;2016-10;5;2200;965
QVC;2016-11;3;1200;965
Интернет;2016-08;1;350;965
Интернет;2016-09;1;350;965
Интернет;2016-10;1;350;965
Интернет;2016-11;1;350;965
Интернет магазины;2016-06;2;1200;965
Интернет магазины;2016-07;5;1000;965
Интернет магазины;2016-08;2;450;965
Интернет магазины;2016-09;1;9100;965
Служебная;2016-07;1;20;965
Служебная;2016-08;1;20;965
Служебная;2016-09;1;20;965
Служебная;2016-10;1;30;965
Служебная;2016-11;1;30;965
Служебная;2016-12;1;30;965
Сотовая связь;2016-06;6;1000;965
Сотовая связь;2016-07;6;1100;965
Сотовая связь;2016-08;5;900;965
Сотовая связь;2016-09;6;800;965
Сотовая связь;2016-10;4;1000;965
Сотовая связь;2016-11;4;600;965
Сотовая связь;2016-12;1;300;965
Хостинг;2016-06;2;800;965
Хостинг;2016-07;1;350;965
VPP;2016-06;3;4500;9043
VPP;2016-09;1;800;9043
Букмекеры;2016-09;1;500;9043
Интернет;2016-06;2;800;9043
Интернет;2016-07;2;600;9043
Интернет;2016-08;1;600;9043
Интернет;2016-09;1;800;9043
Интернет;2016-10;2;400;9043
Интернет;2016-11;1;500;9043
Сотовая связь;2016-06;1;300;9043
Сотовая связь;2016-10;1;150;9043
Электронные деньги;2016-07;1;150;9043
Электронные деньги;2016-08;1;150;9043
QVC;2016-10;1;2800;4058
Интернет;2016-08;1;100;4058
Интернет;2016-09;2;600;4058
Интернет;2016-10;2;1200;4058
Интернет;2016-11;1;600;4058
Интернет магазины;2016-12;1;5900;4058
Сотовая связь;2016-07;1;100;4058
Сотовая связь;2016-08;1;200;4058
Сотовая связь;2016-09;1;100;4058
Сотовая связь;2016-10;1;100;4058
Сотовая связь;2016-11;1;100;4058
Сотовая связь;2016-12;1;100;4058
QVP;2016-06;17;3200;9400
QVP;2016-07;17;5200;9400
QVP;2016-08;17;5200;9400
QVP;2016-09;8;900;9400
QVP;2016-10;2;200;9400
Интернет;2016-10;1;900;9400
Интернет;2016-11;1;800;9400
Сотовая связь;2016-07;1;100;9400
Хостинг;2016-10;1;300;9400
Электронные деньги;2016-06;2;600;9400
